***********************************************************
 Czas           Środek         Powierzchnia   dT           
 4362.82320055  988.989351604  994.921018616  5.93166701217
 4363.94129979  989.011314873  994.931149812  5.91983493909
 4365.05939902  989.033234330  994.941260798  5.90802646779
 4366.17749825  989.055110065  994.951351616  5.89624155120
 4367.29559748  989.076942163  994.961422306  5.88448014233
 4368.41369671  989.098730713  994.971472907  5.87274219430
 4369.53179594  989.120475800  994.981503460  5.86102766030
 4370.64989517  989.142177511  994.991514005  5.84933649363
 4371.76799440  989.163835933  995.001504581  5.83766864768
 4372.88609364  989.185451153  995.011475229  5.82602407594
 4374.00419287  989.207023256  995.021425988  5.81440273196
 4375.12229210  989.228552329  995.031356898  5.80280456943
 4376.24039133  989.250038457  995.041267999  5.79122954210
 4377.35849056  989.271481725  995.051159329  5.77967760382
 4378.47658979  989.292882221  995.061030929  5.76814870854
 4379.59468902  989.314240028  995.070882838  5.75664281029
 4380.71278825  989.335555232  995.080715095  5.74515986319
 4381.83088749  989.356827918  995.090527739  5.73369982148
 4382.94898672  989.378058171  995.100320810  5.72226263945
 4384.06708595  989.399246075  995.110094346  5.71084827150
 4385.18518518  989.420391715  995.119848387  5.69945667214
 4386.30328441  989.441495175  995.129582971  5.68808779594
 4387.42138364  989.462556540  995.139298137  5.67674159758
 4388.53948287  989.483575892  995.148993924  5.66541803182
 4389.65758211  989.504553317  995.158670371  5.65411705351
 4390.77568134  989.525488898  995.168327515  5.64283861760
 4391.89378057  989.546382717  995.177965396  5.63158267913
 4393.01187980  989.567234859  995.187584053  5.62034919321
 4394.12997903  989.588045407  995.197183522  5.60913811506
 4395.24807826  989.608814443  995.206763843  5.59794939998
 4396.36617749  989.629542051  995.216325055  5.58678300336
 4397.48427672  989.650228313  995.225867194  5.57563888069
 4398.60237596  989.670873311  995.235390299  5.56451698753
 4399.72047519  989.691477128  995.244894408  5.55341727955
 4400.83857442  989.712039846  995.254379559  5.54233971248
 4401.95667365  989.732561547  995.263845789  5.53128424217
 4403.07477288  989.753042313  995.273293137  5.52025082453
 4404.19287211  989.773482225  995.282721641  5.50923941558
 4405.31097134  989.793881365  995.292131336  5.49824997142
 4406.42907057  989.814239814  995.301522262  5.48728244822
 4407.54716981  989.834557654  995.310894456  5.47633680228
 4408.66526904  989.854834965  995.320247955  5.46541298994
 4409.78336827  989.875071828  995.329582796  5.45451096765
 4410.90146750  989.895268324  995.338899016  5.44363069196
 4412.01956673  989.915424534  995.348196653  5.43277211947
 4413.13766596  989.935540537  995.357475744  5.42193520690
 4414.25576519  989.955616415  995.366736326  5.41111991105
 4415.37386443  989.975652246  995.375978435  5.40032618878
 4416.49196366  989.995648112  995.385202109  5.38955399708
 4417.61006289  990.015604091  995.394407384  5.37880329299
 4418.72816212  990.035520263  995.403594297  5.36807403365
 4419.84626135  990.055396708  995.412762884  5.35736617628
 4420.96436058  990.075233505  995.421913183  5.34667967820
 4422.08245981  990.095030732  995.431045229  5.33601449679
 4423.20055904  990.114788470  995.440159060  5.32537058954
 4424.31865828  990.134506796  995.449254710  5.31474791401
 4425.43675751  990.154185790  995.458332218  5.30414642784
 4426.55485674  990.173825529  995.467391618  5.29356608878
 4427.67295597  990.193426092  995.476432947  5.28300685463
 4428.79105520  990.212987558  995.485456241  5.27246868330
 4429.90915443  990.232510003  995.494461536  5.26195153278
 4431.02725366  990.251993507  995.503448868  5.25145536113
 4432.14535289  990.271438146  995.512418273  5.24098012651
 4433.26345213  990.290843999  995.521369786  5.23052578715
 4434.38155136  990.310211142  995.530303443  5.22009230137
 4435.49965059  990.329539652  995.539219280  5.20967962758
 4436.61774982  990.348829608  995.548117332  5.19928772426
 4437.73584905  990.368081085  995.556997635  5.18891654997
 4438.85394828  990.387294161  995.565860225  5.17856606338
 4439.97204751  990.406468912  995.574705136  5.16823622322
 4441.09014675  990.425605415  995.583532403  5.15792698829
 4442.20824598  990.444703745  995.592342063  5.14763831750
 4443.32634521  990.463763980  995.601134150  5.13737016983
 4444.44444444  990.482786194  995.609908699  5.12712250434
 4445.56254367  990.501770464  995.618665745  5.11689528018
 4446.68064290  990.520716866  995.627405323  5.10668845656
 4447.79874213  990.539625475  995.636127468  5.09650199280
 4448.91684136  990.558496366  995.644832214  5.08633584828
 4450.03494060  990.577329615  995.653519597  5.07618998248
 4451.15303983  990.596125297  995.662189652  5.06606435493
 4452.27113906  990.614883486  995.670842411  5.05595892528
 4453.38923829  990.633604258  995.679477911  5.04587365323
 4454.50733752  990.652287687  995.688096185  5.03580849857
 4455.62543675  990.670933847  995.696697268  5.02576342117
 4456.74353598  990.689542814  995.705281195  5.01573838099
 4457.86163521  990.708114660  995.713847998  5.00573333806
 4458.97973445  990.726649461  995.722397714  4.99574825249
 4460.09783368  990.745147290  995.730930374  4.98578308446
 4461.21593291  990.763608221  995.739446015  4.97583779425
 4462.33403214  990.782032327  995.747944669  4.96591234221
 4463.45213137  990.800419682  995.756426371  4.95600668876
 4464.57023060  990.818770359  995.764891153  4.94612079441
 4465.68832983  990.837084432  995.773339051  4.93625461976
 4466.80642907  990.855361973  995.781770098  4.92640812545
 4467.92452830  990.873603055  995.790184327  4.91658127225
 4469.04262753  990.891807751  995.798581772  4.90677402096
 4470.16072676  990.909976134  995.806962466  4.89698633248
 4471.27882599  990.928108275  995.815326443  4.88721816780
 4472.39692522  990.946204248  995.823673736  4.87746948797
 4473.51502445  990.964264125  995.832004379  4.86774025412
 4474.63312368  990.982287976  995.840318404  4.85803042747
 4475.75122292  991.000275876  995.848615845  4.84833996929
 4476.86932215  991.018227894  995.856896735  4.83866884096
 4477.98742138  991.036144102  995.865161106  4.82901700392
 4479.10552061  991.054024573  995.873408993  4.81938441969
 4480.22361984  991.071869377  995.881640427  4.80977104986
 4481.34171907  991.089678585  995.889855442  4.80017685611
 4482.45981830  991.107452269  995.898054069  4.79060180018
 4483.57791753  991.125190499  995.906236343  4.78104584390
 4484.69601677  991.142893347  995.914402296  4.77150894917
 4485.81411600  991.160560881  995.922551959  4.76199107796
 4486.93221523  991.178193174  995.930685367  4.75249219234
 4488.05031446  991.195790295  995.938802550  4.74301225444
 4489.16841369  991.213352315  995.946903542  4.73355122644
 4490.28651292  991.230879303  995.954988374  4.72410907064
 4491.40461215  991.248371330  995.963057079  4.71468574939
 4492.52271139  991.265828465  995.971109690  4.70528122512
 4493.64081062  991.283250777  995.979146237  4.69589546034
 4494.75890985  991.300638337  995.987166754  4.68652841762
 4495.87700908  991.317991213  995.995171272  4.67718005961
 4496.99510831  991.335309475  996.003159824  4.66785034906
 4498.11320754  991.352593191  996.011132440  4.65853924876
 4499.23130677  991.369842431  996.019089153  4.64924672159
 4500.34940600  991.387057264  996.027029995  4.63997273050
 4501.46750524  991.404237758  996.034954996  4.63071723852
 4502.58560447  991.421383981  996.042864190  4.62148020874
 4503.70370370  991.438496002  996.050757607  4.61226160434
 4504.82180293  991.455573890  996.058635278  4.60306138857
 4505.93990216  991.472617711  996.066497236  4.59387952474
 4507.05800139  991.489627535  996.074343511  4.58471597625
 4508.17610062  991.506603429  996.082174135  4.57557070656
 4509.29419985  991.523545460  996.089989140  4.56644367922
 4510.41229909  991.540453697  996.097788555  4.55733485782
 4511.53039832  991.557328206  996.105572412  4.54824420607
 4512.64849755  991.574169055  996.113340743  4.53917168771
 4513.76659678  991.590976312  996.121093578  4.53011726657
 4514.88469601  991.607750042  996.128830949  4.52108090656
 4516.00279524  991.624490313  996.136552885  4.51206257164
 4517.12089447  991.641197192  996.144259418  4.50306222587
 4518.23899371  991.657870746  996.151950579  4.49407983335
 4519.35709294  991.674511040  996.159626398  4.48511535828
 4520.47519217  991.691118141  996.167286906  4.47616876492
 4521.59329140  991.707692115  996.174932133  4.46724001759
 4522.71139063  991.724233029  996.182562110  4.45832908070
 4523.82948986  991.740740948  996.190176867  4.44943591872
 4524.94758909  991.757215938  996.197776435  4.44056049620
 4526.06568832  991.773658066  996.205360843  4.43170277775
 4527.18378756  991.790067395  996.212930123  4.42286272805
 4528.30188679  991.806443993  996.220484305  4.41404031186
 4529.41998602  991.822787923  996.228023417  4.40523549402
 4530.53808525  991.839099252  996.235547491  4.39644823940
 4531.65618448  991.855378044  996.243056557  4.38767851298
 4532.77428371  991.871624364  996.250550644  4.37892627980
 4533.89238294  991.887838278  996.258029783  4.37019150495
 4535.01048217  991.904019849  996.265494002  4.36147415363
 4536.12858141  991.920169142  996.272943333  4.35277419106
 4537.24668064  991.936286221  996.280377804  4.34409158257
 4538.36477987  991.952371152  996.287797445  4.33542629354
 4539.48287910  991.968423997  996.295202286  4.32677828941
 4540.60097833  991.984444821  996.302592357  4.31814753572
 4541.71907756  992.000433688  996.309967686  4.30953399805
 4542.83717679  992.016390661  996.317328304  4.30093764206
 4543.95527603  992.032315805  996.324674239  4.29235843348
 4545.07337526  992.048209182  996.332005521  4.28379633810
 4546.19147449  992.064070857  996.339322178  4.27525132179
 4547.30957372  992.079900891  996.346624242  4.26672335048
 4548.42767295  992.095699349  996.353911739  4.25821239017
 4549.54577218  992.111466293  996.361184700  4.24971840692
 4550.66387141  992.127201787  996.368443154  4.24124136687
 4551.78197064  992.142905892  996.375687128  4.23278123623
 4552.90006988  992.158578672  996.382916653  4.22433798127
 4554.01816911  992.174220189  996.390131757  4.21591156831
 4555.13626834  992.189830505  996.397332469  4.20750196378
 4556.25436757  992.205409683  996.404518818  4.19910913413
 4557.37246680  992.220957785  996.411690831  4.19073304591
 4558.49056603  992.236474873  996.418848538  4.18237366572
 4559.60866526  992.251961008  996.425991968  4.17403096024
 4560.72676449  992.267416252  996.433121148  4.16570489620
 4561.84486373  992.282840668  996.440236108  4.15739544041
 4562.96296296  992.298234316  996.447336875  4.14910255974
 4564.08106219  992.313597257  996.454423478  4.14082622113
 4565.19916142  992.328929554  996.461495946  4.13256639157
 4566.31726065  992.344231267  996.468554305  4.12432303815
 4567.43535988  992.359502457  996.475598585  4.11609612798
 4568.55345911  992.374743186  996.482628814  4.10788562828
 4569.67155835  992.389953513  996.489645019  4.09969150631
 4570.78965758  992.405133499  996.496647229  4.09151372940
 4571.90775681  992.420283206  996.503635471  4.08335226494
 4573.02585604  992.435402693  996.510609774  4.07520708040
 4574.14395527  992.450492021  996.517570164  4.06707814330
 4575.26205450  992.465551250  996.524516671  4.05896542124
 4576.38015373  992.480580439  996.531449321  4.05086888186
 4577.49825296  992.495579650  996.538368143  4.04278849289
 4578.61635220  992.510548941  996.545273163  4.03472422212
 4579.73445143  992.525488372  996.552164410  4.02667603739
 4580.85255066  992.540398004  996.559041910  4.01864390661
 4581.97064989  992.555277894  996.565905692  4.01062779776
 4583.08874912  992.570128103  996.572755782  4.00262767888
 4584.20684835  992.584948690  996.579592209  3.99464351808
 4585.32494758  992.599739714  996.586414998  3.98667528352
 4586.44304682  992.614501234  996.593224178  3.97872294344
 4587.56114605  992.629233309  996.600019775  3.97078646613
 4588.67924528  992.643935997  996.606801817  3.96286581994
 4589.79734451  992.658609357  996.613570331  3.95496097331
 4590.91544374  992.673253448  996.620325343  3.94707189471
 4592.03354297  992.687868328  996.627066881  3.93919855269
 4593.15164220  992.702454055  996.633794971  3.93134091585
 4594.26974143  992.717010688  996.640509641  3.92349895288
 4595.38784067  992.731538284  996.647210916  3.91567263251
 4596.50593990  992.746036901  996.653898825  3.90786192354
 4597.62403913  992.760506598  996.660573392  3.90006679481
 4598.74213836  992.774947431  996.667234646  3.89228721527
 4599.86023759  992.789359459  996.673882613  3.88452315388
 4600.97833682  992.803742738  996.680517318  3.87677457970
 4602.09643605  992.818097327  996.687138789  3.86904146182
 4603.21453528  992.832423283  996.693747052  3.86132376943
 4604.33263452  992.846720662  996.700342134  3.85362147175
 4605.45073375  992.860989522  996.706924060  3.84593453808
 4606.56883298  992.875229919  996.713492856  3.83826293776
 4607.68693221  992.889441910  996.720048550  3.83060664021
 4608.80503144  992.903625552  996.726591167  3.82296561490
 4609.92313067  992.917780902  996.733120733  3.81533983138
 4611.04122990  992.931908016  996.739637275  3.80772925923
 4612.15932914  992.946006950  996.746140818  3.80013386812
 4613.27742837  992.960077760  996.752631388  3.79255362776
 4614.39552760  992.974120503  996.759109011  3.78498850794
 4615.51362683  992.988135234  996.765573713  3.77743847848
 4616.63172606  993.002122010  996.772025519  3.76990350929
 4617.74982529  993.016080886  996.778464456  3.76238357033
 4618.86792452  993.030011918  996.784890549  3.75487863162
 4619.98602375  993.043915161  996.791303824  3.74738866323
 4621.10412299  993.057790670  996.797704306  3.73991363531
 4622.22222222  993.071638502  996.804092021  3.73245351804
